pruid,prname,prnameFR,date,reporting_week,reporting_year,update,numcases_total,numcases_weekly,ratecases_total,numdeaths_total,numdeaths_weekly,ratedeaths_total,ratecases_last7,ratedeaths_last7,numcases_last14,numdeaths_last14,ratecases_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
1,Canada,Canada,2021-04-10,14,2021,,1053819,52161,2755.36,23082,236,60.35,136.38,0.62,91800,424,240.02,1.11,7451.57,19.48,33.71,0.09
59,British Columbia,Colombie-Britannique,2021-04-17,15,2021,0,118107,7284,2264.84,1530,26,29.34,139.68,0.50,15076,67,289.1,1.28,1040.57,19.95,3.71,0.07
48,Alberta,Alberta,2021-04-17,15,2021,0,169279,9560,3810.12,2037,25,45.85,215.18,0.56,17920,43,403.34,0.97,1365.71,30.74,3.57,0.08
47,Saskatchewan,Saskatchewan,2021-04-17,15,2021,0,37871,1887,3209.83,464,11,39.33,159.94,0.93,3548,28,300.72,2.37,269.57,22.85,1.57,0.13
46,Manitoba,Manitoba,2021-04-17,15,2021,0,35989,888,2600.80,958,9,69.23,64.17,0.65,1637,20,118.3,1.45,126.86,9.17,1.29,0.09
35,Ontario,Ontario,2021-04-17,15,2021,0,412745,30593,2783.88,7479,162,50.44,206.34,1.09,54187,255,365.48,1.72,4370.43,29.48,23.14,0.16
24,Quebec,Québec,2021-04-17,15,2021,0,335608,10760,3900.38,10793,56,125.43,125.05,0.65,20650,109,239.99,1.27,1537.14,17.86,8.00,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,15,2021,0,1042,13,200.17,6,0,1.15,2.50,0.00,22,0,4.23,0,1.86,0.36,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-04-17,15,2021,0,1778,65,225.28,33,0,4.18,8.24,0.00,137,3,17.36,0.38,9.29,1.18,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,15,2021,0,1800,37,181.44,67,1,6.75,3.73,0.10,68,1,6.85,0.1,5.29,0.53,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,15,2021,0,167,5,101.63,0,0,0,3.04,0.00,7,0,4.26,0,0.71,0.43,0.00,0.00
60,Yukon,Yukon,2021-04-17,15,2021,0,76,2,176.80,1,0,2.33,4.65,0.00,2,0,4.65,0,0.29,0.66,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,15,2021,0,43,0,94.50,0,0,0,0.00,0.00,1,0,2.2,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2021-04-17,15,2021,0,414,19,1050.68,4,0,10.15,48.22,0.00,19,0,48.22,0,2.71,6.89,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-04-17,15,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-04-17,15,2021,,1114932,61113,2915.15,23372,290,61.11,159.79,0.76,113274,526,296.17,1.38,8730.43,22.83,41.43,0.11
59,British Columbia,Colombie-Britannique,2021-04-24,16,2021,0,124639,6532,2390.10,1563,33,29.97,125.26,0.63,13816,59,264.94,1.13,933.14,17.89,4.71,0.09
48,Alberta,Alberta,2021-04-24,16,2021,0,180369,11090,4059.73,2064,27,46.46,249.61,0.61,20650,52,464.79,1.17,1584.29,35.66,3.86,0.09
47,Saskatchewan,Saskatchewan,2021-04-24,16,2021,0,39683,1812,3363.41,473,9,40.09,153.58,0.76,3699,20,313.52,1.7,258.86,21.94,1.29,0.11
46,Manitoba,Manitoba,2021-04-24,16,2021,0,37339,1350,2698.36,967,9,69.88,97.56,0.65,2238,18,161.73,1.3,192.86,13.94,1.29,0.09
35,Ontario,Ontario,2021-04-24,16,2021,0,441404,28659,2977.17,7663,184,51.69,193.30,1.24,59252,346,399.64,2.33,4094.14,27.61,26.29,0.18
24,Quebec,Québec,2021-04-24,16,2021,0,343794,8186,3995.52,10869,76,126.32,95.14,0.88,18946,132,220.19,1.53,1169.43,13.59,10.86,0.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,16,2021,0,1056,14,202.86,6,0,1.15,2.69,0.00,27,0,5.19,0,2.00,0.38,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-04-24,16,2021,0,1847,69,234.03,35,2,4.43,8.74,0.25,134,2,16.98,0.25,9.86,1.25,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,16,2021,0,1990,190,200.59,67,0,6.75,19.15,0.00,227,1,22.88,0.1,27.14,2.74,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,16,2021,0,175,8,106.50,0,0,0,4.87,0.00,13,0,7.91,0,1.14,0.70,0.00,0.00
60,Yukon,Yukon,2021-04-24,16,2021,0,80,4,186.11,1,0,2.33,9.31,0.00,6,0,13.96,0,0.57,1.33,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-24,16,2021,0,48,5,105.49,0,0,0,10.99,0.00,5,0,10.99,0,0.71,1.57,0.00,0.00
62,Nunavut,Nunavut,2021-04-24,16,2021,0,448,34,1136.97,4,0,10.15,86.29,0.00,53,0,134.51,0,4.86,12.33,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-04-24,16,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-04-24,16,2021,,1172885,57953,3066.68,23712,340,62,151.53,0.89,119066,630,311.32,1.65,8279.00,21.65,48.57,0.13
59,British Columbia,Colombie-Britannique,2021-05-01,17,2021,0,130317,5678,2498.98,1581,18,30.32,108.88,0.35,12210,51,234.14,0.98,811.14,15.55,2.57,0.05
48,Alberta,Alberta,2021-05-01,17,2021,0,193167,12798,4347.79,2083,19,46.88,288.06,0.43,23888,46,537.67,1.04,1828.29,41.15,2.71,0.06
47,Saskatchewan,Saskatchewan,2021-05-01,17,2021,0,41360,1677,3505.55,494,21,41.87,142.14,1.78,3489,30,295.72,2.54,239.57,20.31,3.00,0.25
46,Manitoba,Manitoba,2021-05-01,17,2021,0,38993,1654,2817.89,976,9,70.53,119.53,0.65,3004,18,217.09,1.3,236.29,17.08,1.29,0.09
35,Ontario,Ontario,2021-05-01,17,2021,0,466733,25329,3148.01,7852,189,52.96,170.84,1.27,53988,373,364.14,2.52,3618.43,24.41,27.00,0.18
24,Quebec,Québec,2021-05-01,17,2021,0,350874,7080,4077.80,10933,64,127.06,82.28,0.74,15266,140,177.42,1.63,1011.43,11.75,9.14,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-01,17,2021,0,1081,25,207.66,6,0,1.15,4.80,0.00,39,0,7.49,0,3.57,0.69,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-05-01,17,2021,0,1933,86,244.92,36,1,4.56,10.90,0.13,155,3,19.64,0.38,12.29,1.56,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-05-01,17,2021,0,2575,585,259.56,67,0,6.75,58.97,0.00,775,0,78.12,0,83.57,8.42,0.00,0.00
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-01,17,2021,0,181,6,110.15,0,0,0,3.65,0.00,14,0,8.52,0,0.86,0.52,0.00,0.00
60,Yukon,Yukon,2021-05-01,17,2021,0,81,1,188.43,2,1,4.65,2.33,2.33,5,1,11.63,2.33,0.14,0.33,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-01,17,2021,0,51,3,112.08,0,0,0,6.59,0.00,8,0,17.58,0,0.43,0.94,0.00,0.00
62,Nunavut,Nunavut,2021-05-01,17,2021,0,509,61,1291.78,4,0,10.15,154.81,0.00,95,0,241.1,0,8.71,22.12,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-05-01,17,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-05-01,17,2021,,1227868,54983,3210.44,24034,322,62.84,143.76,0.84,112936,662,295.29,1.73,7854.71,20.54,46.00,0.12
59,British Columbia,Colombie-Britannique,2021-05-08,18,2021,0,134937,4620,2587.58,1614,33,30.95,88.59,0.63,10298,51,197.48,0.98,660.00,12.66,4.71,0.09
48,Alberta,Alberta,2021-05-08,18,2021,0,207157,13990,4662.67,2108,25,47.45,314.89,0.56,26788,44,602.94,0.99,1998.57,44.98,3.57,0.08
47,Saskatchewan,Saskatchewan,2021-05-08,18,2021,0,42964,1604,3641.50,502,8,42.55,135.95,0.68,3281,29,278.09,2.46,229.14,19.42,1.14,0.10
46,Manitoba,Manitoba,2021-05-08,18,2021,0,41422,2429,2993.43,990,14,71.54,175.54,1.01,4083,23,295.06,1.66,347.00,25.08,2.00,0.14
35,Ontario,Ontario,2021-05-08,18,2021,0,489087,22354,3298.79,8028,176,54.15,150.77,1.19,47683,365,321.61,2.46,3193.43,21.54,25.14,0.17
24,Quebec,Québec,2021-05-08,18,2021,0,357174,6300,4151.02,10981,48,127.62,73.22,0.56,13380,112,155.5,1.3,900.00,10.46,6.86,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-08,18,2021,0,1133,52,217.65,6,0,1.15,9.99,0.00,77,0,14.79,0,7.43,1.43,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-05-08,18,2021,0,1996,63,252.91,41,5,5.19,7.98,0.63,149,6,18.88,0.76,9.00,1.14,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2021-05-08,18,2021,0,3754,1179,378.41,71,4,7.16,118.84,0.40,1764,4,177.81,0.4,168.43,16.98,0.57,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-08,18,2021,0,186,5,113.20,0,0,0,3.04,0.00,11,0,6.69,0,0.71,0.43,0.00,0.00
60,Yukon,Yukon,2021-05-08,18,2021,0,82,1,190.76,2,0,4.65,2.33,0.00,2,1,4.65,2.33,0.14,0.33,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-08,18,2021,0,99,48,217.56,0,0,0,105.49,0.00,51,0,112.08,0,6.86,15.07,0.00,0.00
62,Nunavut,Nunavut,2021-05-08,18,2021,0,560,51,1421.21,4,0,10.15,129.43,0.00,112,0,284.24,0,7.29,18.49,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-05-08,18,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-05-08,18,2021,,1280564,52696,3348.22,24347,313,63.66,137.78,0.82,107679,635,281.54,1.66,7528.00,19.68,44.71,0.12
59,British Columbia,Colombie-Britannique,2021-05-15,19,2021,0,138747,3810,2660.64,1634,20,31.33,73.06,0.38,8430,53,161.66,1.02,544.29,10.44,2.86,0.05
48,Alberta,Alberta,2021-05-15,19,2021,0,217821,10664,4902.70,2140,32,48.17,240.02,0.72,24654,57,554.91,1.28,1523.43,34.29,4.57,0.10
47,Saskatchewan,Saskatchewan,2021-05-15,19,2021,0,44364,1400,3760.16,516,14,43.73,118.66,1.19,3004,22,254.61,1.86,200.00,16.95,2.00,0.17
46,Manitoba,Manitoba,2021-05-15,19,2021,0,44615,3193,3224.17,1006,16,72.7,230.75,1.16,5622,30,406.28,2.17,456.14,32.96,2.29,0.17
35,Ontario,Ontario,2021-05-15,19,2021,0,507117,18030,3420.39,8219,191,55.44,121.61,1.29,40384,367,272.38,2.48,2575.71,17.37,27.29,0.18
24,Quebec,Québec,2021-05-15,19,2021,0,362580,5406,4213.84,11032,51,128.21,62.83,0.59,11706,99,136.05,1.15,772.29,8.98,7.29,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-15,19,2021,0,1184,51,227.45,6,0,1.15,9.80,0.00,103,0,19.79,0,7.29,1.40,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-05-15,19,2021,0,2052,56,260.00,41,0,5.19,7.10,0.00,119,5,15.08,0.63,8.00,1.01,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-05-15,19,2021,0,4610,856,464.69,72,1,7.26,86.29,0.10,2035,5,205.13,0.5,122.29,12.33,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-15,19,2021,0,191,5,116.24,0,0,0,3.04,0.00,10,0,6.09,0,0.71,0.43,0.00,0.00
60,Yukon,Yukon,2021-05-15,19,2021,0,84,2,195.41,2,0,4.65,4.65,0.00,3,0,6.98,0,0.29,0.66,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-15,19,2021,0,121,22,265.91,0,0,0,48.35,0.00,70,0,153.83,0,3.14,6.91,0.00,0.00
62,Nunavut,Nunavut,2021-05-15,19,2021,0,623,63,1581.10,4,0,10.15,159.89,0.00,114,0,289.32,0,9.00,22.84,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-05-15,19,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-05-15,19,2021,,1324122,43558,3462.11,24672,325,64.51,113.89,0.85,96254,638,251.67,1.67,6222.57,16.27,46.43,0.12
59,British Columbia,Colombie-Britannique,2021-05-22,20,2021,0,141729,2982,2717.82,1667,33,31.97,57.18,0.63,6792,53,130.24,1.02,426.00,8.17,4.71,0.09
48,Alberta,Alberta,2021-05-22,20,2021,0,223632,5811,5033.49,2170,30,48.84,130.79,0.68,16475,62,370.82,1.4,830.14,18.68,4.29,0.10
47,Saskatchewan,Saskatchewan,2021-05-22,20,2021,0,45490,1126,3855.59,526,10,44.58,95.44,0.85,2526,24,214.1,2.03,160.86,13.63,1.43,0.12
46,Manitoba,Manitoba,2021-05-22,20,2021,0,47977,3362,3467.13,1028,22,74.29,242.96,1.59,6555,38,473.71,2.75,480.29,34.71,3.14,0.23
35,Ontario,Ontario,2021-05-22,20,2021,0,520774,13657,3512.51,8358,139,56.37,92.11,0.94,31687,330,213.72,2.23,1951.00,13.16,19.86,0.13
24,Quebec,Québec,2021-05-22,20,2021,0,366899,4319,4264.04,11081,49,128.78,50.19,0.57,9725,100,113.02,1.16,617.00,7.17,7.00,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-22,20,2021,0,1230,46,236.29,6,0,1.15,8.84,0.00,97,0,18.63,0,6.57,1.26,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-05-22,20,2021,0,2115,63,267.98,43,2,5.45,7.98,0.25,119,2,15.08,0.25,9.00,1.14,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-05-22,20,2021,0,5213,603,525.47,77,5,7.76,60.78,0.50,1459,6,147.07,0.6,86.14,8.68,0.71,0.07
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-22,20,2021,0,200,9,121.72,0,0,0,5.48,0.00,14,0,8.52,0,1.29,0.78,0.00,0.00
60,Yukon,Yukon,2021-05-22,20,2021,0,84,0,195.41,2,0,4.65,0.00,0.00,2,0,4.65,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-22,20,2021,0,127,6,279.10,0,0,0,13.19,0.00,28,0,61.53,0,0.86,1.88,0.00,0.00
62,Nunavut,Nunavut,2021-05-22,20,2021,0,638,15,1619.17,4,0,10.15,38.07,0.00,78,0,197.95,0,2.14,5.44,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-05-22,20,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-05-22,20,2021,,1356121,31999,3545.78,24962,290,65.27,83.67,0.76,75557,615,197.55,1.61,4571.29,11.95,41.43,0.11
59,British Columbia,Colombie-Britannique,2021-05-29,21,2021,0,143839,2110,2758.28,1699,32,32.58,40.46,0.61,5092,65,97.65,1.25,301.43,5.78,4.57,0.09
48,Alberta,Alberta,2021-05-29,21,2021,0,226855,3223,5106.04,2214,44,49.83,72.54,0.99,9034,74,203.34,1.67,460.43,10.36,6.29,0.14
47,Saskatchewan,Saskatchewan,2021-05-29,21,2021,0,46464,974,3938.15,537,11,45.51,82.55,0.93,2100,21,177.99,1.78,139.14,11.79,1.57,0.13
46,Manitoba,Manitoba,2021-05-29,21,2021,0,50498,2521,3649.32,1045,17,75.52,182.18,1.23,5883,39,425.14,2.82,360.14,26.03,2.43,0.18
35,Ontario,Ontario,2021-05-29,21,2021,0,529510,8736,3571.43,8478,120,57.18,58.92,0.81,22393,259,151.04,1.75,1248.00,8.42,17.14,0.12
24,Quebec,Québec,2021-05-29,21,2021,0,369728,2829,4296.92,11125,44,129.29,32.88,0.51,7148,93,83.07,1.08,404.14,4.70,6.29,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-29,21,2021,0,1302,72,250.12,6,0,1.15,13.83,0.00,118,0,22.67,0,10.29,1.98,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-05-29,21,2021,0,2191,76,277.61,43,0,5.45,9.63,0.00,139,2,17.61,0.25,10.86,1.38,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-05-29,21,2021,0,5530,317,557.43,84,7,8.47,31.95,0.71,920,12,92.74,1.21,45.29,4.56,1.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-29,21,2021,0,202,2,122.93,0,0,0,1.22,0.00,11,0,6.69,0,0.29,0.17,0.00,0.00
60,Yukon,Yukon,2021-05-29,21,2021,0,84,0,195.41,2,0,4.65,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-29,21,2021,0,127,0,279.10,0,0,0,0.00,0.00,6,0,13.19,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2021-05-29,21,2021,0,648,10,1644.54,4,0,10.15,25.38,0.00,25,0,63.45,0,1.43,3.63,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-05-29,21,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-05-29,21,2021,,1376991,20870,3600.34,25237,275,65.99,54.57,0.72,52869,565,138.23,1.48,2981.43,7.80,39.29,0.10
59,British Columbia,Colombie-Britannique,2021-06-05,22,2021,0,145266,1427,2785.65,1719,20,32.96,27.36,0.38,3537,52,67.83,1,203.86,3.91,2.86,0.05
48,Alberta,Alberta,2021-06-05,22,2021,0,228961,2106,5153.44,2246,32,50.55,47.40,0.72,5329,76,119.94,1.71,300.86,6.77,4.57,0.10
47,Saskatchewan,Saskatchewan,2021-06-05,22,2021,0,47285,821,4007.73,546,9,46.28,69.59,0.76,1795,20,152.14,1.7,117.29,9.94,1.29,0.11
46,Manitoba,Manitoba,2021-06-05,22,2021,0,52530,2032,3796.16,1072,27,77.47,146.85,1.95,4553,44,329.03,3.18,290.29,20.98,3.86,0.28
35,Ontario,Ontario,2021-06-05,22,2021,0,535419,5909,3611.28,8593,115,57.96,39.85,0.78,14645,235,98.78,1.59,844.14,5.69,16.43,0.11
24,Quebec,Québec,2021-06-05,22,2021,0,371588,1860,4318.53,11149,24,129.57,21.62,0.28,4689,68,54.49,0.79,265.71,3.09,3.43,0.04
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-05,22,2021,0,1347,45,258.76,6,0,1.15,8.64,0.00,117,0,22.48,0,6.43,1.23,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-06-05,22,2021,0,2262,71,286.61,44,1,5.58,9.00,0.13,147,1,18.63,0.13,10.14,1.29,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-05,22,2021,0,5651,121,569.63,88,4,8.87,12.20,0.40,438,11,44.15,1.11,17.29,1.74,0.57,0.06
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-05,22,2021,0,206,4,125.37,0,0,0,2.43,0.00,6,0,3.65,0,0.57,0.35,0.00,0.00
60,Yukon,Yukon,2021-06-05,22,2021,0,84,0,195.41,2,0,4.65,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-05,22,2021,0,128,1,281.29,0,0,0,2.20,0.00,1,0,2.2,0,0.14,0.31,0.00,0.00
62,Nunavut,Nunavut,2021-06-05,22,2021,0,649,1,1647.08,4,0,10.15,2.54,0.00,11,0,27.92,0,0.14,0.36,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-06-05,22,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-06-05,22,2021,,1391389,14398,3637.99,25469,232,66.59,37.65,0.61,35268,507,92.21,1.33,2056.86,5.38,33.14,0.09
59,British Columbia,Colombie-Britannique,2021-06-12,23,2021,0,146272,1006,2804.94,1730,11,33.17,19.29,0.21,2433,31,46.66,0.59,143.71,2.76,1.57,0.03
48,Alberta,Alberta,2021-06-12,23,2021,0,230298,1337,5183.53,2269,23,51.07,30.09,0.52,3443,55,77.49,1.24,191.00,4.30,3.29,0.07
47,Saskatchewan,Saskatchewan,2021-06-12,23,2021,0,47875,590,4057.74,555,9,47.04,50.01,0.76,1411,18,119.59,1.53,84.29,7.14,1.29,0.11
46,Manitoba,Manitoba,2021-06-12,23,2021,0,54163,1633,3914.18,1092,20,78.92,118.01,1.45,3665,47,264.86,3.4,233.29,16.86,2.86,0.21
35,Ontario,Ontario,2021-06-12,23,2021,0,539153,3734,3636.47,8695,102,58.65,25.19,0.69,9643,217,65.04,1.46,533.43,3.60,14.57,0.10
24,Quebec,Québec,2021-06-12,23,2021,0,372838,1250,4333.06,11170,21,129.82,14.53,0.24,3110,45,36.14,0.52,178.57,2.08,3.00,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-12,23,2021,0,1374,27,263.95,7,1,1.34,5.19,0.19,72,1,13.83,0.19,3.86,0.74,0.14,0.03
13,New Brunswick,Nouveau-Brunswick,2021-06-12,23,2021,0,2291,29,290.28,45,1,5.7,3.67,0.13,100,2,12.67,0.25,4.14,0.52,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-06-12,23,2021,0,5736,85,578.19,89,1,8.97,8.57,0.10,206,5,20.76,0.5,12.14,1.22,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-12,23,2021,0,206,0,125.37,0,0,0,0.00,0.00,4,0,2.43,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2021-06-12,23,2021,0,98,14,227.98,2,0,4.65,32.57,0.00,14,0,32.57,0,2.00,4.65,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-12,23,2021,0,128,0,281.29,0,0,0,0.00,0.00,1,0,2.2,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2021-06-12,23,2021,0,657,8,1667.39,4,0,10.15,20.30,0.00,9,0,22.84,0,1.14,2.90,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-06-12,23,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-06-12,23,2021,,1401102,9713,3663.38,25658,189,67.09,25.40,0.49,24111,421,63.04,1.1,1387.57,3.63,27.00,0.07
59,British Columbia,Colombie-Britannique,2021-06-19,24,2021,0,146996,724,2818.82,1740,10,33.37,13.88,0.19,1730,21,33.17,0.4,103.43,1.98,1.43,0.03
48,Alberta,Alberta,2021-06-19,24,2021,0,231259,961,5205.16,2289,20,51.52,21.63,0.45,2298,43,51.72,0.97,137.29,3.09,2.86,0.06
47,Saskatchewan,Saskatchewan,2021-06-19,24,2021,0,48381,506,4100.63,562,7,47.63,42.89,0.59,1096,16,92.89,1.36,72.29,6.13,1.00,0.08
46,Manitoba,Manitoba,2021-06-19,24,2021,0,55238,1075,3991.86,1118,26,80.79,77.69,1.88,2708,46,195.7,3.32,153.57,11.10,3.71,0.27
35,Ontario,Ontario,2021-06-19,24,2021,0,541880,2727,3654.86,8751,56,59.02,18.39,0.38,6461,158,43.58,1.07,389.57,2.63,8.00,0.05
24,Quebec,Québec,2021-06-19,24,2021,0,373818,980,4344.45,11189,19,130.04,11.39,0.22,2230,40,25.92,0.46,140.00,1.63,2.71,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-19,24,2021,0,1383,9,265.68,7,0,1.34,1.73,0.00,36,1,6.92,0.19,1.29,0.25,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-06-19,24,2021,0,2316,25,293.45,45,0,5.7,3.17,0.00,54,1,6.84,0.13,3.57,0.45,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-06-19,24,2021,0,5789,53,583.54,90,1,9.07,5.34,0.10,138,2,13.91,0.2,7.57,0.76,0.14,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-19,24,2021,0,206,0,125.37,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2021-06-19,24,2021,0,153,55,355.93,3,1,6.98,127.95,2.33,69,1,160.52,2.33,7.86,18.28,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-19,24,2021,0,128,0,281.29,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2021-06-19,24,2021,0,657,0,1667.39,4,0,10.15,0.00,0.00,8,0,20.3,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-06-19,24,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
1,Canada,Canada,2021-06-19,24,2021,,1408217,7115,3681.99,25798,140,67.45,18.60,0.37,16828,329,44,0.86,1016.43,2.66,20.00,0.05
59,British Columbia,Colombie-Britannique,2021-06-26,25,2021,0,147475,479,2828.01,1749,9,33.54,9.19,0.17,1203,19,23.07,0.36,68.43,1.31,1.29,0.02
48,Alberta,Alberta,2021-06-26,25,2021,0,231786,527,5217.02,2295,6,51.66,11.86,0.14,1488,26,33.49,0.59,75.29,1.69,0.86,0.02
47,Saskatchewan,Saskatchewan,2021-06-26,25,2021,0,48706,325,4128.17,566,4,47.97,27.55,0.34,831,11,70.43,0.93,46.43,3.94,0.57,0.05
46,Manitoba,Manitoba,2021-06-26,25,2021,0,55878,640,4038.11,1138,20,82.24,46.25,1.45,1715,46,123.94,3.32,91.43,6.61,2.86,0.21
35,Ontario,Ontario,2021-06-26,25,2021,0,543917,2037,3668.60,8858,107,59.75,13.74,0.72,4764,163,32.13,1.1,291.00,1.96,15.29,0.10
24,Quebec,Québec,2021-06-26,25,2021,0,374406,588,4351.28,11202,13,130.19,6.83,0.15,1568,32,18.22,0.37,84.00,0.98,1.86,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-06-26,25,2021,0,1384,1,265.87,7,0,1.34,0.19,0.00,10,0,1.92,0,0.14,0.03,0.00,0.00
13,New Brunswick,Nouveau-Brunswick,2021-06-26,25,2021,0,2324,8,294.47,45,0,5.7,1.01,0.00,33,0,4.18,0,1.14,0.14,0.00,0.00
12,Nova Scotia,Nouvelle-Écosse,2021-06-26,25,2021,0,5825,36,587.17,92,2,9.27,3.63,0.20,89,3,8.97,0.3,5.14,0.52,0.29,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2021-06-26,25,2021,0,206,0,125.37,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
60,Yukon,Yukon,2021-06-26,25,2021,0,264,111,614.15,4,1,9.31,258.22,2.33,166,2,386.17,4.65,15.86,36.89,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2021-06-26,25,2021,0,128,0,281.29,0,0,0,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
62,Nunavut,Nunavut,2021-06-26,25,2021,0,657,0,1667.39,4,0,10.15,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2021-06-26,25,2021,,13,0,,0,0,,,,0,0,,,0.00,,0.00,
